SPXT,S5UTIL,S5TELS,S5RLST,S5MATR,S5INFT,S5INDU,S5HLTH,S5FINL,S5ENRS,S5CONS,S5COND,RUTPINTR,RUMRINTR,RUMCINTR,RU20VATR,RU20INTR,RU20GRTR,RU10VATR,RU10GRTR,NDUEEGF,NDDUWXUS,NDDUUK,NDDUPXJ,NDDUNA,NDDUJN,NDDUE15X,LMBITR,LG30TRUU,LBUSTRUU,BCOMTR
2139.99,200.49,143.1,146.92,264.76,354.75,342.44,368.27,344.88,591.92,290.67,245.98,2888.229,1031.4156,5303.67,4988.49,2997.97,2452.72,732.419,462.1755,409.384,4773.569,5281.314,4086.731,3436.319,4485.214,5650.324,760.1441,599.492,1415.5,418.786
2149.67,199.31,142.92,148.35,265.36,360.16,344.54,371.45,343.52,592.33,291.6,248.16,2901.342,1041.739,5338.22,5043.95,3036.96,2488.886,732.962,466.3928,412.424,4770.613,5276.668,4066.473,3456.543,4494.917,5630.959,760.1779,599.0517,1411.59,418.226
2106.01,199.31,140.47,146.36,261.64,349.91,328.62,365.91,337.28,583.93,289.36,243.31,2840.0266,1014.1257,5244.56,4917.51,2954.549,2416.623,717.902,457.2023,413.101,4746.656,5194.556,4077.802,3386.109,4600.246,5569.646,763.2893,599.7697,1415.37,415.348
2098.92,199.48,139.87,145.14,260.74,348.29,328.33,365.17,329.06,594.19,289.57,241.94,2828.1824,1010.7818,5240.82,4904.86,2945.632,2408.335,714.138,456.6104,407.791,4698.225,5171.275,3974.47,3377.607,4495.625,5529.645,763.7444,599.7175,1413.27,418.014
2108.59,201.07,139.74,146.92,261.65,348.59,329.47,364.51,332.64,600.01,290.97,242.45,2840.334,1016.0584,5267.15,4965.83,2971.371,2421.17,719.115,457.6438,409.826,4714.839,5180.302,4010.505,3394.382,4506.024,5543.138,763.3235,599.9644,1408.69,422.407
2156.67,205.55,141.63,153.27,274.62,359.34,337.82,366.62,343.61,616.31,292.16,246.32,2902.2146,1041.5023,5407.93,5118.67,3063.038,2496.026,736.158,468.0577,414.885,4831.607,5342.297,4094.142,3475.742,4563.855,5686.842,762.6253,602.1357,1400.44,426.907
2158.08,205.6,141.29,154.08,272.58,359.93,335.08,363.62,348.5,616.8,291.04,247.87,2904.8042,1033.8379,5399.08,5090.19,3039.926,2472.599,737.785,467.2574,418.19,4810.984,5313.365,4123.529,3474.504,4597.527,5628.372,761.8284,602.5796,1398.99,425.716
2197.24,206.05,142.04,153.91,276.17,372.02,344.15,368.01,354.81,628.76,291.17,252.83,2956.6289,1052.2043,5491.81,5174.85,3096.086,2522.522,747.69,477.3173,418.777,4837.137,5414.09,4047.893,3534.353,4544.916,5685.895,760.8254,604.782,1401.29,425.559
2193.87,204.77,142.28,152.23,276.39,374.87,342.36,366.09,348.76,634.43,291.9,252.61,2952.5186,1048.042,5484.53,5132.59,3082.97,2521.046,743.815,478.3206,422.783,4892.548,5365.125,4206.238,3534.163,4710.494,5713.834,761.1663,606.6705,1405.41,421.51
2174.59,203.63,142.59,151.48,272.67,370.34,338.79,361.28,345.7,635.6,289.42,248.43,2931.1565,1026.7815,5411.84,5032.75,3021.607,2469.813,739.647,472.5757,423.839,4872.902,5380.991,4207.688,3504.967,4632.288,5699.365,761.4385,607.702,1406.19,427.399
2180.91,205.24,145.66,154.02,269.25,375.5,338.92,365.43,343.09,630.97,291.75,249.25,2938.8721,1031.2275,5428.09,5039.23,3040.531,2496.625,738.93,475.4663,424.703,4869.57,5387.732,4271.241,3506.4,4624.299,5700.445,760.6974,607.738,1405.44,426.565
2194.96,203.76,146.37,157.53,265.6,379.46,342.31,365.96,356.12,616.82,291.25,252.53,2956.3965,1043.6702,5468.92,5111.25,3079.046,2524.551,745.497,477.4483,422.961,4823.119,5335.809,4221.961,3524.005,4581.663,5643.367,758.059,606.8918,1398.96,420.209
2209.25,204.33,147.17,158.07,273.75,375,345.43,369.65,362.28,623.48,289.8,255.09,2973.4976,1048.2141,5524.61,5132.64,3099.691,2547.297,753.129,479.4272,423.644,4881.168,5417.881,4201.045,3549.503,4691.372,5692.186,757.4391,606.919,1397.87,422.933
2207.02,203.94,147.41,157.85,270.46,371.8,345.52,370.74,361.72,622.02,290.46,255.23,2968.8066,1054.3552,5531.98,5163.02,3115.166,2557.865,752.314,479.2226,425.611,4908.672,5437.098,4225.953,3544.159,4750.214,5725.561,757.7978,608.1789,1401.69,424.989
2198.5,202.81,148.75,154.97,262.14,375.67,344.16,367.62,359.4,612.83,291.48,256.49,2957.4175,1045.5859,5503.3,5117.65,3087.752,2535.327,749.15,477.189,420.593,4878.54,5371.336,4219.516,3525.192,4801.685,5670.284,758.6761,608.4569,1403.84,415.682
2190.13,203.09,149.34,152.01,263.97,372.42,343.04,365.92,355.78,618.24,290.1,253.6,2948.0547,1044.2754,5481.01,5093.16,3076.074,2528.056,747.61,474.9616,424.665,4889.024,5399.322,4232.43,3518.924,4734.236,5698.34,759.1068,610.1169,1408.71,414.302
2228.09,205.2,153.43,156.33,262.11,384.49,348.28,372.42,369.7,604.84,291.8,261.95,2998.759,1060.3101,5566.36,5201.5,3134.546,2570.904,759.377,483.3416,425.169,4860.242,5381.68,4196.225,3571.081,4714.625,5655.352,760.0521,611.5344,1410.54,405.282
2235.3,207.39,154.2,156.7,265.57,384.11,349.4,372.74,370.85,612.05,291.56,261.44,3007.6716,1055.1326,5587.66,5166.54,3117.424,2559.817,762.721,484.3706,430.539,4936.172,5494.487,4302.536,3586.82,4768.551,5726.417,758.6589,613.0168,1407.02,413.482
2225.37,204.6,153.4,156.17,269.6,381.65,347.72,371.38,365.48,617.99,291.31,258.16,2994.3245,1051.8893,5575.26,5153.03,3111.463,2556.565,759.146,482.9255,431.441,4950.816,5478.211,4350.849,3575.52,4774.899,5751.524,758.9943,613.3205,1407.6,419.263
2242.47,204.64,153.2,157.42,272.36,385.3,349.81,371.23,368.74,631.3,291.7,259.52,3014.5027,1059.0778,5633.25,5190.58,3134.854,2576.321,764.969,486.7442,433.537,4963.528,5497.226,4345.488,3605.777,4808.732,5741.619,758.9888,613.0142,1405.41,422.701
2202.77,201.62,150.77,152.29,268.55,379.7,343.62,365.57,355.25,622.6,289.12,255.86,2961.2942,1039.627,5548.2,5090.69,3076.747,2530.228,750.423,479.451,430.235,4956.332,5473.478,4291.984,3549.731,4824.044,5739.635,759.2035,612.0082,1407.62,424.547
2210.95,202.48,150.67,151.93,274.81,382.18,345.68,366.7,350.88,634.68,289.61,255.18,2970.9163,1041.4703,5582.7,5100.42,3091.221,2548.562,752.03,482.2843,426.85,4965.191,5500.904,4304.886,3565.423,4826.656,5736.117,761.1915,611.5988,1412.12,425.557
2196.54,202.98,150.15,150.23,270.74,380.49,342.92,364.53,347.49,629.99,287.55,253.97,2949.3376,1043.1301,5571.97,5099.03,3093.444,2552.683,746.655,480.1593,424.091,4911.256,5414.375,4312.811,3545.251,4733.082,5681.244,763.4546,611.0084,1412.49,430.273
2220.81,204.91,151.45,154.37,275.82,385.44,347.32,367.06,353.42,628.91,290.02,259.25,2979.625,1061.2416,5640.89,5196.63,3150.203,2597.691,754.947,485.2852,426.118,4943.651,5471.625,4365.191,3583.967,4715.797,5720.919,764.2855,611.3675,1411.73,427.506
2220.46,203.96,151.75,154.83,276.69,385.63,349.49,365.07,348.43,636.14,289.82,259.88,2974.5393,1066.2959,5676.85,5217.63,3166.048,2613.079,753.871,486.5151,430.321,4941.778,5420.247,4355.549,3584.372,4743.683,5728.968,762.9126,610.6978,1402.87,429.803
2229.74,205.71,153.79,156.1,278.3,386.9,350.36,366.92,351.69,630.33,291.27,262.43,2987.3936,1062.1807,5696.63,5213.11,3163.132,2610.545,757.499,488.1736,431.043,4955.986,5417.147,4366.181,3597.589,4743.727,5763.269,763.3061,611.0931,1401.38,427.269
2253.76,205.14,154.54,158.31,282.23,395.02,351.41,366.5,356.04,640.87,293.58,265.73,3017.5479,1070.6388,5771.95,5255.6,3194.724,2640.95,764.534,494.3111,436.035,4998.862,5459.974,4389.026,3638.853,4830.716,5786.288,765.3391,612.5281,1409.82,426.76
2256.64,206.42,154.58,157.14,285.91,395,350.39,367.12,351.22,657.09,294.02,263.35,3021.533,1067.652,5789,5230.01,3185.314,2637.745,765.562,495.4042,442.828,5055.077,5527.133,4454.435,3649.35,4881.074,5842.744,766.3044,614.4685,1410.24,430.022
2258.74,208.79,155.99,157.57,285.09,392.85,352.17,368.47,349.35,663.66,293.62,262.59,3025.6501,1065.5139,5777.62,5212.18,3173.648,2627.486,767.34,494.7275,446.277,5089.152,5574.695,4475.931,3652.792,4894.478,5891.499,766.6854,616.3085,1412.67,426.471
2237.79,209.48,151.94,154.81,285.3,387.23,348.01,368.14,341.67,668.81,291.23,258.36,2996.0691,1063.478,5745.02,5195.68,3161.659,2616.118,759.778,491.0688,440.754,5052.367,5464.417,4447.217,3625.712,4908.723,5838.641,768.2906,617.4316,1416.38,431.679
2202.02,209.38,149.78,150.53,276.51,379.82,341.93,366.03,332.86,660.85,288.53,253.3,2948.6379,1055.0959,5648.97,5149.47,3125.194,2579.74,748.197,482.7896,440.575,5032.419,5463.729,4421.905,3569.14,4829.332,5847.565,768.4321,617.8271,1412.77,438.279
2208.2,210.35,150.58,149.56,275.58,381.6,341.3,368.26,335.87,653.8,291.69,253.8,2959.2495,1062.7385,5654.51,5193.24,3150.662,2599.948,749.937,484.3755,436.61,5032.188,5497.766,4387.915,3578.099,4828.237,5839.985,766.1415,615.87,1405.42,432.736
2179.05,206.25,148.47,148.23,271.82,379.53,336.55,363.87,329.64,641.42,290.59,249.44,2921.0569,1053.2289,5584.62,5121.03,3112.445,2572.577,738.018,479.5801,431.653,4986.399,5416.349,4361.834,3533.639,4840.643,5767.576,767.3493,615.6655,1410.58,436.624
2193.98,207.77,149.47,150.65,270.4,386.57,339.26,366.41,332.38,637,291.98,252.21,2939.5544,1066.6628,5625.41,5189.58,3156.732,2611.137,740.508,484.1517,426.017,4932.946,5368.189,4321.961,3547.41,4778.677,5717.018,766.4139,614.0455,1404.74,431.23
2203.1,207.71,151.94,151.06,277.97,387.94,342.1,365.73,330.23,646.66,290.65,253.25,2949.2107,1069.8712,5673.08,5208.04,3174.732,2631.059,743.009,487.0995,427.274,4928.245,5396.262,4296.654,3566.334,4682.62,5732.369,764.5933,613.6572,1399.01,432.751
2215.12,209.15,154.71,153.42,274.3,390.49,344.22,371.28,335.56,633.59,293.75,255.73,2967.2852,1080.5516,5693.33,5258.51,3205.593,2656.708,746.531,489.992,429.605,4937.403,5382.886,4318.587,3584.517,4767.336,5711.743,762.0155,613.1845,1394.49,419.786
2218.5,208.96,154.34,152.42,276.15,392.73,345.82,372.14,333.13,637.78,293.82,254.78,2969.9666,1084.4088,5729.39,5267.29,3217.379,2671.263,746.424,492.3706,432.544,4963.213,5366.99,4294.272,3590.951,4853.395,5750.728,763.7047,613.6378,1398.38,425.629
2195.27,206.81,152.43,149.26,274.51,387.16,342.13,368.15,327.2,638.09,291.37,251.83,2938.689,1074.4581,5682.06,5218.64,3186.204,2644.294,739.282,487.3889,431.841,4947.388,5290.486,4302.69,3558.611,4961.095,5686.274,765.0544,613.2994,1402.98,429.134
2182.65,205.6,150.46,150.44,274.26,385.42,339.59,369.31,325.2,626.62,290.67,251.77,2920.5876,1071.4291,5664.78,5208.46,3177.612,2635.397,733.914,485.7105,425.74,4929.139,5341.122,4236.669,3538.084,4869.89,5692.674,766.2974,612.4247,1406.98,425.026
2183.01,207.92,149.24,151.23,272.98,389.12,339.19,370.33,322.58,618.9,292.08,253.13,2920.6338,1077.1298,5666.69,5238.9,3197.995,2653.65,731.185,487.4053,419.652,4905.602,5243.908,4260.935,3534.096,4959.667,5633.789,765.627,611.5119,1403.6,423.763
2225.74,210.25,153.53,155.34,282.34,395.6,343.44,373.26,329.12,646.08,295.32,256.28,2978.4517,1103.7946,5781.08,5375.81,3282.23,2724.039,746.081,496.9143,423.618,4905.362,5269.875,4224.442,3602.756,4879.941,5657.89,763.7991,613.8337,1398,432.93
2157.24,204.83,149.37,147.98,275.37,384.41,330.8,363.6,312.79,635.88,287.94,246.08,2886.5518,1074.8304,5622.64,5210.16,3183.845,2644.423,723.048,482.5448,423.051,4901.641,5230.637,4281.395,3505.755,4936.824,5617.927,765.3062,615.5082,1402.59,445.247
2159.03,208.01,147.44,145,278.96,383.69,332.27,361.88,305.57,652.79,288.59,245.75,2887.7761,1064.9281,5626.19,5172.95,3161.945,2626.854,722.6,483.2457,417.598,4852.616,5219.983,4246.397,3506.446,4793.933,5582.951,765.0796,614.7826,1396.17,440.055
2153.77,208.24,146,146.43,275.38,382.68,332.01,359.73,308.9,638.36,291.07,246.82,2884.1582,1062.9923,5583.75,5160.8,3150.714,2614.715,720.85,481.4389,407.163,4743.464,5112.211,4106.541,3492.113,4692.435,5452.536,762.8185,611.8469,1387.26,436.841
2117.84,206.27,142.16,143.05,270.44,373.6,324.65,354.53,298.78,643.26,288.14,241.37,2837.8704,1044.2325,5484.08,5053.13,3087.99,2564.887,709.271,473.2366,404.785,4716.841,5047.195,4123.734,3441.253,4738.442,5378.946,762.5281,611.7346,1391.24,448.477
2124.94,206.17,142.07,144.84,270.1,376.22,325.29,356.04,304.82,631.72,289.84,242.97,2848.1196,1048.0496,5490.67,5068.33,3096.908,2572.021,710.425,475.1336,401.864,4668.926,5062.054,3992.319,3445.385,4585.431,5379.729,758.3878,610.0817,1382.45,449.308
2156.96,209.2,143.84,148.22,277.33,383.82,329.08,360.47,311.06,638.64,289.92,249.16,2888.5215,1065.8003,5586.37,5146.21,3156.236,2629.967,719.743,483.1698,400.787,4682.447,5071.667,4014.774,3495.721,4620.909,5375.174,757.9496,609.4357,1379.47,449.976
2157.14,209.18,141.77,150.14,277.48,385.49,328.09,358.85,314.33,640.22,286.7,248.86,2887.1001,1073.9125,5613.44,5190.25,3186.9,2658.208,720.384,483.7801,405.47,4726.595,5114.497,4039.524,3503.148,4716.47,5396.964,758.2253,610.1955,1380.4,453.966
2142.55,209.26,140.48,144.88,277.98,382.46,324.83,357.34,305.13,651.07,285.37,245.57,2867.6829,1067.952,5590.07,5148.23,3169.247,2649.472,714.943,481.5632,409.417,4758.949,5143.918,4076.238,3488.487,4722.593,5441.488,757.2972,610.8248,1383.87,455.974
2121.78,208.55,139.16,142.57,276.19,377.54,321.62,354.3,301.43,650.36,282.23,240.92,2839.4717,1058.0454,5539.48,5103.36,3144.249,2630.498,707.351,477.3627,407.631,4726.915,5066.785,4098.116,3457.732,4761.118,5368.084,756.7744,610.6334,1390.51,461.433
2130.3,210.24,139.72,146.5,276.63,382.1,324.64,356.27,304.08,636.67,283.36,243.85,2849.0898,1064.6105,5565.51,5145.21,3174.902,2659.71,707.343,480.7298,403.394,4672.613,5055.426,4046.232,3464.041,4638.627,5321.51,754.8719,608.1481,1387.48,453.58
2090.82,206.98,136.24,142.33,272.04,372.68,319.32,351.2,296.36,631.95,279.85,236.5,2796.3435,1051.2717,5466.23,5062.72,3122.84,2615.248,694.693,471.7503,397.584,4628.836,4988.583,4021.806,3400.248,4598.297,5288.375,752.3833,607.0225,1390.39,458.349
2090.94,208.81,136.29,139.12,274.7,370.34,319.49,352.38,288.27,655.49,279.15,232.61,2795.8386,1039.8424,5462.74,5011.22,3097.488,2598.707,693.537,472.1461,393.744,4592.266,4987.17,4003.562,3403.633,4542.634,5214.758,751.1375,604.6243,1387.06,458.572
2085.08,208.06,136.31,140.03,267.89,369.12,315.51,353.62,292.57,645.5,279.82,232.1,2790.5728,1021.5909,5412.32,4937.81,3046.354,2551.603,693.076,468.8412,390.83,4586.998,4987.213,4020.997,3386.544,4554.629,5210.505,750.5777,601.6581,1390.14,456.222
2097.36,209.05,137.52,142.67,268.63,374.75,313.99,356.55,293.7,642.37,283.22,235.49,2807.1382,1029.3163,5447.93,4990.98,3082.56,2584.419,696.772,472.0352,396.138,4608.316,5010.369,3989.04,3406.706,4523.172,5275.622,750.1612,600.9328,1389.94,454.071
2036.4,203.39,133.88,136.43,260.2,361.45,301.61,349.06,280.66,635.45,277.28,227.25,2725.0134,1007.9095,5297.67,4868.87,3007.128,2521.167,676.321,458.7012,393.826,4575.685,4933.244,4029.496,3314.801,4559.782,5205.557,751.7321,598.7179,1393.91,465.677
2028.89,202.14,132.28,135.27,261.11,359.93,299.92,351.12,276.85,640.8,273.87,225.63,2713.8354,1002.5466,5283.9,4842.24,3006.102,2531.604,672.854,457.6043,388.51,4554.036,4950.44,3987.237,3306.236,4518.86,5167.502,753.6295,596.5168,1396.35,466.438
2031.47,206.74,136.46,135.38,260.34,356.35,302.65,354.54,270.95,652,273.97,223.57,2719.3621,986.3567,5271.34,4761.89,2969.68,2512.017,674.975,456.9091,389.396,4577.26,5030.666,3974.177,3311.342,4522.538,5187.109,755.0784,596.6557,1397.25,464.357
2039.66,208.04,134.83,134.97,257.62,357.65,303,356.41,273.69,656.08,275.49,223.54,2731.4214,981.649,5275.35,4780.98,2978.072,2516.236,676.99,458.5904,382.83,4504.976,4902.708,3904.511,3319.446,4523.165,5084.269,757.3979,594.1783,1395.48,468.632
2002.64,206.81,133.46,132.16,244.09,351.34,293.79,354.81,269.78,634.88,275.21,219.64,2683.9443,958.8148,5141.6,4649.87,2895.378,2445.524,665.981,448.0593,378.825,4477.169,4853.84,3890.271,3254.356,4456.386,5100.645,759.3948,593.55,1396.91,474.207
2004.87,205.29,132.65,132,246.05,351.62,296.97,355.31,268.89,631.93,277.25,220.22,2690.3127,951.5798,5098.47,4606.99,2867.184,2420.486,665.778,447.5027,370.38,4461.923,4875.959,3814.55,3255.808,4423.062,5081.725,760.1152,591.4268,1395.65,473.919
1988.09,203.52,132.71,128.72,245.6,354.35,297,353.59,260.4,617.42,277.34,218.73,2667.6177,936.6768,5050.48,4548.87,2834.861,2396.357,656.625,445.7011,372.179,4447.402,4873.643,3825.927,3222.138,4439.991,5063.781,761.4038,590.6707,1397.72,461.9
2022.83,204.38,133.8,137.49,244.04,357.85,304.03,364,275.29,607.88,281.37,223.65,2710.6606,971.3619,5154.87,4750.01,2940.314,2469.188,671.267,451.486,366.651,4386.891,4815.628,3751.634,3273.697,4352.7,4990.764,762.8571,589.4157,1403.3,449.119
1976.97,206.21,130.6,127.64,242.05,346.31,296.74,362.73,260.9,595.03,279.84,217.71,2651.8743,947.0527,5045.58,4593.92,2858.682,2413.004,655.05,442.8592,371.813,4450.157,4914.095,3822.624,3205.952,4364.549,5094.727,764.8112,591.6099,1407.87,449.9
1990.78,207.22,132.54,130.46,248.13,350.71,300.36,364.37,258.47,610.97,279.78,213.97,2673.2595,955.6514,5068.1,4634.02,2887.635,2440.729,657.756,447.1498,371.712,4410.209,4804.209,3794.574,3231.329,4391.263,5020.554,766.0759,590.5092,1408.26,458.389
1968.86,205.5,131.75,129.67,247.22,347.46,297.25,359.98,251.84,606.52,278.47,211.29,2644.3904,963.363,5024.67,4663.95,2907.303,2458.19,649.123,443.8408,374.045,4363.391,4697.366,3847.097,3199.169,4408.688,4926.697,765.4268,588.6251,1400.51,460.667
1951.08,202.83,130.97,124.9,247.15,344.02,295.79,359.4,239.22,611.12,278.96,210.18,2622.7717,948.2254,4975.11,4563.67,2862.421,2434.699,639.571,442.459,374.138,4372.414,4741.417,3816.548,3176.332,4372.293,4952.92,765.8591,589.7068,1405.43,457.896
1929.85,201.85,130.96,124.48,244.4,344.77,290.53,364,232.15,585.52,279.1,210.78,2591.7939,944.8569,4932.23,4534.64,2853.222,2434.191,629.8,439.4116,364.575,4306.647,4655.098,3746.303,3138.173,4356.56,4869.666,767.1456,587.6213,1406.78,447.116
1978.47,198,131.03,133.4,246.88,352.69,299.76,366.58,260.7,573.4,281.31,220.02,2653.0051,980.8381,5068.71,4743.42,2958.425,2502.755,651.133,446.7322,364.796,4298.57,4622.028,3761.236,3208.659,4326.987,4866.987,765.4535,586.8146,1399.05,443.124
2002.3,194.82,130.31,136.29,246.33,356.84,304.3,369.34,277.59,564.28,279.94,225.44,2681.8174,997.6071,5131.33,4853.43,3001.016,2517.524,662.903,449.0146,370.422,4391.91,4775.42,3804.071,3242.268,4340.835,5022.129,762.7197,588.8835,1389.13,431.045
2002.88,196.47,131.52,136.84,245.27,351.65,304.14,367.48,280.64,572.83,278.26,225.08,2681.376,991.5267,5133.9,4832.99,2985.792,2502.62,666.22,446.9638,367.142,4407.841,4837.365,3759.25,3241.868,4257.503,5092.726,760.5348,590.3678,1384.35,425.729
2001.86,198.8,130.67,136.8,250.42,349.28,303.98,362.96,278.26,589.64,276.33,222.22,2682.5544,998.4601,5147.11,4861.04,3005.507,2521.114,665.659,448.2373,374.115,4445.455,4861.72,3895.792,3248.862,4252.722,5128.776,760.4257,593.0465,1386.12,425.525
2028.91,198.57,130,140.61,250.13,348.84,310.54,366.4,296.6,576.7,281.8,226.86,2717.3237,1028.4165,5207.75,5029.45,3088.232,2572.869,679.547,450.4509,372.114,4448.62,4823.935,3876.865,3283.554,4377.658,5100.602,757.1713,592.1714,1383.81,418.67
2037.15,194.01,134.35,144.11,245.94,353.73,314.11,370.29,302.17,554.6,283.1,231.49,2726.457,1034.4624,5223.64,5067.16,3098.521,2570.761,684.892,449.9671,377.266,4483.37,4905.474,3929.417,3290.051,4392.479,5144.551,754.1796,593.2888,1382.79,411.216
1990.09,192.71,130.22,133.18,240.45,346.92,306.22,369.7,281.79,551.39,280.46,224.98,2671.7942,1018.4658,5047.55,4924.88,3026.162,2522.935,664.104,441.835,374.838,4447.433,4793.514,3942.298,3213.172,4497.41,5069.321,756.7452,592.6893,1393.58,407.75
1998.41,191.52,129.26,136.41,242.65,352.36,308.33,372.08,280.09,556.88,280.3,224.13,2683.1748,1031.9541,5079.61,4982.59,3060.418,2550.494,664.009,446.0717,368.302,4407.857,4793.215,3819.821,3228.4,4367.264,5058.946,756.4468,591.5963,1385.95,406.503
1961.23,191.16,126.2,132.46,241.25,344.9,301.81,368.46,267.34,554.33,278.04,218.58,2633.262,1010.0515,5001.93,4868.7,2999.172,2506.688,650.585,439.2768,368.266,4387.296,4762.891,3788.962,3172.153,4387.133,5030.063,757.4555,591.1461,1393.59,408.808
2007.21,191.92,127.02,141.39,246.64,352.23,309.89,371.06,287.37,549.85,283.62,225.77,2692.865,1032.6812,5122.63,5030.78,3079.084,2556.962,669.128,447.1985,365.212,4344.762,4741.522,3713.737,3237.528,4296.777,4996.245,756.6032,589.736,1391.31,405.436
2040.81,194.74,127.91,140.1,253.65,354.06,314.62,370.79,293.13,580.6,286.58,226.68,2740.9873,1036.6552,5192.59,5046.58,3097.978,2580.343,680.638,454.4024,373.552,4410.808,4829.243,3758.65,3296.705,4364.074,5051.627,756.5916,589.7364,1392.42,411.009
2014.39,193.77,127.17,137.41,249.49,351.84,307.94,372.03,289.39,560.76,282.87,224.52,2703.5593,1032.2471,5137.26,5006,3079.577,2570.429,672.538,448.2222,374.708,4414.373,4824.406,3774.278,3253.949,4368.404,5067.917,757.9511,589.8398,1396.11,409.311
2003.16,187.33,126.08,136.9,243.14,349.61,305.9,368.38,291.18,558.64,282.77,223.32,2688.8096,1035.7296,5110,5032.6,3086.806,2568.923,670.601,444.7328,370.389,4346.094,4757.99,3708.425,3234.718,4287.883,4988.37,758.2586,587.0725,1397.31,407.819
1985.23,185.05,125.12,135.05,232.95,348.27,304.17,373.03,287.52,531.54,286.18,224.39,2665.3496,1018.0835,5025.62,4957.84,3035.048,2520.958,664.262,439.1862,362.695,4305.541,4710.313,3687.709,3203.507,4187.641,4965.275,758.5556,586.5632,1395.02,393.567
2042.44,187.8,128.5,142.28,236.04,357.96,313.43,382.54,302.05,537.12,292.51,234.49,2738.6978,1037.6757,5161.75,5109.48,3107.945,2564.88,684.356,450.0315,359.528,4332.534,4808.528,3592.23,3276.065,4184.988,5048.463,757.7163,586.448,1393.23,390.352
2050.23,187.07,126.72,141.5,239.8,362.65,313.61,383.09,299.04,547.37,293.41,233.43,2748.6919,1045.9153,5199.88,5121.17,3129.03,2593.997,684.795,453.9154,364.145,4370.246,4836.432,3654.577,3292.918,4239.32,5077.05,756.1768,586.6987,1388.93,388.69
